t,H,d
2006-04-27,48.75,4.4
2006-04-28,48.73,4.42
2006-04-29,48.73,4.42
2006-04-30,48.72,4.43
2006-05-01,48.73,4.42
2006-05-02,48.72,4.43
2006-05-03,48.7,4.45
2006-05-04,48.69,4.46
2006-05-05,48.65,4.5
2006-05-06,48.64,4.51
2006-05-07,48.62,4.53
2006-05-08,48.63,4.52
2006-05-09,48.6,4.55
2006-05-10,48.59,4.56
2006-05-11,48.58,4.57
2006-05-12,48.57,4.58
2006-05-13,48.54,4.61
2006-05-14,48.52,4.63
2006-05-15,48.53,4.62
2006-05-16,48.51,4.64
2006-05-17,48.49,4.66
2006-05-18,48.48,4.67
2006-05-19,48.46,4.69
2006-05-20,48.49,4.66
2006-05-21,48.49,4.66
2006-05-22,48.49,4.66
2006-05-23,48.43,4.72
2006-05-24,48.43,4.72
2006-05-25,48.44,4.71
2006-05-26,48.44,4.71
2006-05-27,48.44,4.71
2006-05-28,48.44,4.71
2006-05-29,48.45,4.7
2006-05-30,48.43,4.72
2006-05-31,48.41,4.74
2006-06-01,48.39,4.76
2006-06-02,48.37,4.78
2006-06-03,48.35,4.8
2006-06-04,48.34,4.81
2006-06-05,48.33,4.82
2006-06-06,48.3,4.85
2006-06-07,48.28,4.87
2006-06-08,48.27,4.88
2006-06-09,48.26,4.89
2006-06-10,48.25,4.9
2006-06-11,48.21,4.94
2006-06-12,48.19,4.96
2006-06-13,48.16,4.99
2006-06-14,48.15,5.0
2006-06-15,48.13,5.02
2006-06-16,48.11,5.04
2006-06-17,48.09,5.06
2006-06-18,48.08,5.07
2006-06-19,48.06,5.09
2006-06-20,48.03,5.12
2006-06-21,48.01,5.14
